dictionary
"[id, longitude, latitude, time, NDSI_Snow_Cover, NDSI_Snow_Cover_Basic_QA, NDSI_Snow_Cover_Algorithm_Flags_QA, NDSI, Snow_Albedo_Daily_Tile, orbit_pnt, granule_pnt, NDSI_Snow_Cover_Class, Snow_Albedo_Daily_Tile_Class]"
"[2006_04_01, 162.45807334480517, -77.70651786454891, 1143849600000, null, 2, 128, 360, null, 6, 8, 250, 150]"
"[2006_04_02, 162.45807334480517, -77.70651786454891, 1143936000000, null, 211, 211, null, null, 3, 4, 211, 111]"
"[2006_04_03, 162.45807334480517, -77.70651786454891, 1144022400000, 79, 2, 128, 7974, 26, 0, 0, null, null]"
"[2006_04_04, 162.45807334480517, -77.70651786454891, 1144108800000, null, 2, 128, -953, null, 5, 6, 250, 150]"
"[2006_04_05, 162.45807334480517, -77.70651786454891, 1144195200000, null, 211, 211, null, null, 3, 4, 211, 111]"
"[2006_04_06, 162.45807334480517, -77.70651786454891, 1144281600000, 87, 2, 128, 8771, 25, 0, 0, null, 251]"
"[2006_04_07, 162.45807334480517, -77.70651786454891, 1144368000000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2006_04_08, 162.45807334480517, -77.70651786454891, 1144454400000, null, 211, 211, null, null, 0, 0, 211, 111]"
"[2006_04_09, 162.45807334480517, -77.70651786454891, 1144540800000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2006_04_10, 162.45807334480517, -77.70651786454891, 1144627200000, null, 211, 211, null, null, 0, 0, 211, 111]"
"[2006_04_11, 162.45807334480517, -77.70651786454891, 1144713600000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2006_04_12, 162.45807334480517, -77.70651786454891, 1144800000000, null, null, null, null, null, null, null, null, null]"
"[2006_04_13, 162.45807334480517, -77.70651786454891, 1144886400000, null, null, null, null, null, null, null, null, null]"
"[2006_04_14, 162.45807334480517, -77.70651786454891, 1144972800000, null, null, null, null, null, null, null, null, null]"
"[2006_04_15, 162.45807334480517, -77.70651786454891, 1145059200000, null, null, null, null, null, null, null, null, null]"
"[2006_04_16, 162.45807334480517, -77.70651786454891, 1145145600000, null, null, null, null, null, null, null, null, null]"
"[2006_04_17, 162.45807334480517, -77.70651786454891, 1145232000000, null, null, null, null, null, null, null, null, null]"
"[2006_04_18, 162.45807334480517, -77.70651786454891, 1145318400000, null, null, null, null, null, null, null, null, null]"
"[2006_04_19, 162.45807334480517, -77.70651786454891, 1145404800000, null, null, null, null, null, null, null, null, null]"
"[2006_04_20, 162.45807334480517, -77.70651786454891, 1145491200000, null, null, null, null, null, null, null, null, null]"
"[2006_04_21, 162.45807334480517, -77.70651786454891, 1145577600000, null, null, null, null, null, null, null, null, null]"
"[2006_04_22, 162.45807334480517, -77.70651786454891, 1145664000000, null, null, null, null, null, null, null, null, null]"
"[2006_04_23, 162.45807334480517, -77.70651786454891, 1145750400000, null, null, null, null, null, null, null, null, null]"
"[2006_04_24, 162.45807334480517, -77.70651786454891, 1145836800000, null, null, null, null, null, null, null, null, null]"
"[2006_04_25, 162.45807334480517, -77.70651786454891, 1145923200000, null, null, null, null, null, null, null, null, null]"
"[2006_04_26, 162.45807334480517, -77.70651786454891, 1146009600000, null, null, null, null, null, null, null, null, null]"
"[2006_04_27, 162.45807334480517, -77.70651786454891, 1146096000000, null, null, null, null, null, null, null, null, null]"
"[2006_04_28, 162.45807334480517, -77.70651786454891, 1146182400000, null, null, null, null, null, null, null, null, null]"
"[2006_04_29, 162.45807334480517, -77.70651786454891, 1146268800000, null, null, null, null, null, null, null, null, null]"
"[2006_04_30, 162.45807334480517, -77.70651786454891, 1146355200000, null, null, null, null, null, null, null, null, null]"
"[2006_05_01, 162.45807334480517, -77.70651786454891, 1146441600000, null, null, null, null, null, null, null, null, null]"
"[2006_05_02, 162.45807334480517, -77.70651786454891, 1146528000000, null, null, null, null, null, null, null, null, null]"
"[2006_05_03, 162.45807334480517, -77.70651786454891, 1146614400000, null, null, null, null, null, null, null, null, null]"
"[2006_05_04, 162.45807334480517, -77.70651786454891, 1146700800000, null, null, null, null, null, null, null, null, null]"
"[2006_05_05, 162.45807334480517, -77.70651786454891, 1146787200000, null, null, null, null, null, null, null, null, null]"
"[2006_05_06, 162.45807334480517, -77.70651786454891, 1146873600000, null, null, null, null, null, null, null, null, null]"
"[2006_05_07, 162.45807334480517, -77.70651786454891, 1146960000000, null, null, null, null, null, null, null, null, null]"
"[2006_05_08, 162.45807334480517, -77.70651786454891, 1147046400000, null, null, null, null, null, null, null, null, null]"
"[2006_05_09, 162.45807334480517, -77.70651786454891, 1147132800000, null, null, null, null, null, null, null, null, null]"
"[2006_05_10, 162.45807334480517, -77.70651786454891, 1147219200000, null, null, null, null, null, null, null, null, null]"
"[2006_05_11, 162.45807334480517, -77.70651786454891, 1147305600000, null, null, null, null, null, null, null, null, null]"
"[2006_05_12, 162.45807334480517, -77.70651786454891, 1147392000000, null, null, null, null, null, null, null, null, null]"
"[2006_05_13, 162.45807334480517, -77.70651786454891, 1147478400000, null, null, null, null, null, null, null, null, null]"
"[2006_05_14, 162.45807334480517, -77.70651786454891, 1147564800000, null, null, null, null, null, null, null, null, null]"
"[2006_05_15, 162.45807334480517, -77.70651786454891, 1147651200000, null, null, null, null, null, null, null, null, null]"
"[2006_05_16, 162.45807334480517, -77.70651786454891, 1147737600000, null, null, null, null, null, null, null, null, null]"
"[2006_05_17, 162.45807334480517, -77.70651786454891, 1147824000000, null, null, null, null, null, null, null, null, null]"
"[2006_05_18, 162.45807334480517, -77.70651786454891, 1147910400000, null, null, null, null, null, null, null, null, null]"
"[2006_05_19, 162.45807334480517, -77.70651786454891, 1147996800000, null, null, null, null, null, null, null, null, null]"
"[2006_05_20, 162.45807334480517, -77.70651786454891, 1148083200000, null, null, null, null, null, null, null, null, null]"
"[2006_05_21, 162.45807334480517, -77.70651786454891, 1148169600000, null, null, null, null, null, null, null, null, null]"
"[2006_05_22, 162.45807334480517, -77.70651786454891, 1148256000000, null, null, null, null, null, null, null, null, null]"
"[2006_05_23, 162.45807334480517, -77.70651786454891, 1148342400000, null, null, null, null, null, null, null, null, null]"
"[2006_05_24, 162.45807334480517, -77.70651786454891, 1148428800000, null, null, null, null, null, null, null, null, null]"
"[2006_05_25, 162.45807334480517, -77.70651786454891, 1148515200000, null, null, null, null, null, null, null, null, null]"
"[2006_05_26, 162.45807334480517, -77.70651786454891, 1148601600000, null, null, null, null, null, null, null, null, null]"
"[2006_05_27, 162.45807334480517, -77.70651786454891, 1148688000000, null, null, null, null, null, null, null, null, null]"
"[2006_05_28, 162.45807334480517, -77.70651786454891, 1148774400000, null, null, null, null, null, null, null, null, null]"
"[2006_05_29, 162.45807334480517, -77.70651786454891, 1148860800000, null, null, null, null, null, null, null, null, null]"
"[2006_05_30, 162.45807334480517, -77.70651786454891, 1148947200000, null, null, null, null, null, null, null, null, null]"
"[2006_05_31, 162.45807334480517, -77.70651786454891, 1149033600000, null, null, null, null, null, null, null, null, null]"
"[2006_06_01, 162.45807334480517, -77.70651786454891, 1149120000000, null, null, null, null, null, null, null, null, null]"
"[2006_06_02, 162.45807334480517, -77.70651786454891, 1149206400000, null, null, null, null, null, null, null, null, null]"
"[2006_06_03, 162.45807334480517, -77.70651786454891, 1149292800000, null, null, null, null, null, null, null, null, null]"
"[2006_06_04, 162.45807334480517, -77.70651786454891, 1149379200000, null, null, null, null, null, null, null, null, null]"
"[2006_06_05, 162.45807334480517, -77.70651786454891, 1149465600000, null, null, null, null, null, null, null, null, null]"
"[2006_06_06, 162.45807334480517, -77.70651786454891, 1149552000000, null, null, null, null, null, null, null, null, null]"
"[2006_06_07, 162.45807334480517, -77.70651786454891, 1149638400000, null, null, null, null, null, null, null, null, null]"
"[2006_06_08, 162.45807334480517, -77.70651786454891, 1149724800000, null, null, null, null, null, null, null, null, null]"
"[2006_06_09, 162.45807334480517, -77.70651786454891, 1149811200000, null, null, null, null, null, null, null, null, null]"
"[2006_06_10, 162.45807334480517, -77.70651786454891, 1149897600000, null, null, null, null, null, null, null, null, null]"
"[2006_06_11, 162.45807334480517, -77.70651786454891, 1149984000000, null, null, null, null, null, null, null, null, null]"
"[2006_06_12, 162.45807334480517, -77.70651786454891, 1150070400000, null, null, null, null, null, null, null, null, null]"
"[2006_06_13, 162.45807334480517, -77.70651786454891, 1150156800000, null, null, null, null, null, null, null, null, null]"
"[2006_06_14, 162.45807334480517, -77.70651786454891, 1150243200000, null, null, null, null, null, null, null, null, null]"
"[2006_06_15, 162.45807334480517, -77.70651786454891, 1150329600000, null, null, null, null, null, null, null, null, null]"
"[2006_06_16, 162.45807334480517, -77.70651786454891, 1150416000000, null, null, null, null, null, null, null, null, null]"
"[2006_06_17, 162.45807334480517, -77.70651786454891, 1150502400000, null, null, null, null, null, null, null, null, null]"
"[2006_06_18, 162.45807334480517, -77.70651786454891, 1150588800000, null, null, null, null, null, null, null, null, null]"
"[2006_06_19, 162.45807334480517, -77.70651786454891, 1150675200000, null, null, null, null, null, null, null, null, null]"
"[2006_06_20, 162.45807334480517, -77.70651786454891, 1150761600000, null, null, null, null, null, null, null, null, null]"
"[2006_06_21, 162.45807334480517, -77.70651786454891, 1150848000000, null, null, null, null, null, null, null, null, null]"
"[2006_06_22, 162.45807334480517, -77.70651786454891, 1150934400000, null, null, null, null, null, null, null, null, null]"
"[2006_06_23, 162.45807334480517, -77.70651786454891, 1151020800000, null, null, null, null, null, null, null, null, null]"
"[2006_06_24, 162.45807334480517, -77.70651786454891, 1151107200000, null, null, null, null, null, null, null, null, null]"
"[2006_06_25, 162.45807334480517, -77.70651786454891, 1151193600000, null, null, null, null, null, null, null, null, null]"
"[2006_06_26, 162.45807334480517, -77.70651786454891, 1151280000000, null, null, null, null, null, null, null, null, null]"
"[2006_06_27, 162.45807334480517, -77.70651786454891, 1151366400000, null, null, null, null, null, null, null, null, null]"
"[2006_06_28, 162.45807334480517, -77.70651786454891, 1151452800000, null, null, null, null, null, null, null, null, null]"
"[2006_06_29, 162.45807334480517, -77.70651786454891, 1151539200000, null, null, null, null, null, null, null, null, null]"
"[2006_06_30, 162.45807334480517, -77.70651786454891, 1151625600000, null, null, null, null, null, null, null, null, null]"
"[2006_07_01, 162.45807334480517, -77.70651786454891, 1151712000000, null, null, null, null, null, null, null, null, null]"
"[2006_07_02, 162.45807334480517, -77.70651786454891, 1151798400000, null, null, null, null, null, null, null, null, null]"
"[2006_07_03, 162.45807334480517, -77.70651786454891, 1151884800000, null, null, null, null, null, null, null, null, null]"
"[2006_07_04, 162.45807334480517, -77.70651786454891, 1151971200000, null, null, null, null, null, null, null, null, null]"
"[2006_07_05, 162.45807334480517, -77.70651786454891, 1152057600000, null, null, null, null, null, null, null, null, null]"
"[2006_07_06, 162.45807334480517, -77.70651786454891, 1152144000000, null, null, null, null, null, null, null, null, null]"
"[2006_07_07, 162.45807334480517, -77.70651786454891, 1152230400000, null, null, null, null, null, null, null, null, null]"
"[2006_07_08, 162.45807334480517, -77.70651786454891, 1152316800000, null, null, null, null, null, null, null, null, null]"
"[2006_07_09, 162.45807334480517, -77.70651786454891, 1152403200000, null, null, null, null, null, null, null, null, null]"
"[2006_07_10, 162.45807334480517, -77.70651786454891, 1152489600000, null, null, null, null, null, null, null, null, null]"
"[2006_07_11, 162.45807334480517, -77.70651786454891, 1152576000000, null, null, null, null, null, null, null, null, null]"
"[2006_07_12, 162.45807334480517, -77.70651786454891, 1152662400000, null, null, null, null, null, null, null, null, null]"
"[2006_07_13, 162.45807334480517, -77.70651786454891, 1152748800000, null, null, null, null, null, null, null, null, null]"
"[2006_07_14, 162.45807334480517, -77.70651786454891, 1152835200000, null, null, null, null, null, null, null, null, null]"
"[2006_07_15, 162.45807334480517, -77.70651786454891, 1152921600000, null, null, null, null, null, null, null, null, null]"
"[2006_07_16, 162.45807334480517, -77.70651786454891, 1153008000000, null, null, null, null, null, null, null, null, null]"
"[2006_07_17, 162.45807334480517, -77.70651786454891, 1153094400000, null, null, null, null, null, null, null, null, null]"
"[2006_07_18, 162.45807334480517, -77.70651786454891, 1153180800000, null, null, null, null, null, null, null, null, null]"
"[2006_07_19, 162.45807334480517, -77.70651786454891, 1153267200000, null, null, null, null, null, null, null, null, null]"
"[2006_07_20, 162.45807334480517, -77.70651786454891, 1153353600000, null, null, null, null, null, null, null, null, null]"
"[2006_07_21, 162.45807334480517, -77.70651786454891, 1153440000000, null, null, null, null, null, null, null, null, null]"
"[2006_07_22, 162.45807334480517, -77.70651786454891, 1153526400000, null, null, null, null, null, null, null, null, null]"
"[2006_07_23, 162.45807334480517, -77.70651786454891, 1153612800000, null, null, null, null, null, null, null, null, null]"
"[2006_07_24, 162.45807334480517, -77.70651786454891, 1153699200000, null, null, null, null, null, null, null, null, null]"
"[2006_07_25, 162.45807334480517, -77.70651786454891, 1153785600000, null, null, null, null, null, null, null, null, null]"
"[2006_07_26, 162.45807334480517, -77.70651786454891, 1153872000000, null, null, null, null, null, null, null, null, null]"
"[2006_07_27, 162.45807334480517, -77.70651786454891, 1153958400000, null, null, null, null, null, null, null, null, null]"
"[2006_07_28, 162.45807334480517, -77.70651786454891, 1154044800000, null, null, null, null, null, null, null, null, null]"
"[2006_07_29, 162.45807334480517, -77.70651786454891, 1154131200000, null, null, null, null, null, null, null, null, null]"
"[2006_07_30, 162.45807334480517, -77.70651786454891, 1154217600000, null, null, null, null, null, null, null, null, null]"
"[2006_07_31, 162.45807334480517, -77.70651786454891, 1154304000000, null, null, null, null, null, null, null, null, null]"
"[2006_08_01, 162.45807334480517, -77.70651786454891, 1154390400000, null, null, null, null, null, null, null, null, null]"
"[2006_08_02, 162.45807334480517, -77.70651786454891, 1154476800000, null, null, null, null, null, null, null, null, null]"
"[2006_08_03, 162.45807334480517, -77.70651786454891, 1154563200000, null, null, null, null, null, null, null, null, null]"
"[2006_08_04, 162.45807334480517, -77.70651786454891, 1154649600000, null, null, null, null, null, null, null, null, null]"
"[2006_08_05, 162.45807334480517, -77.70651786454891, 1154736000000, null, null, null, null, null, null, null, null, null]"
"[2006_08_06, 162.45807334480517, -77.70651786454891, 1154822400000, null, null, null, null, null, null, null, null, null]"
"[2006_08_07, 162.45807334480517, -77.70651786454891, 1154908800000, null, null, null, null, null, null, null, null, null]"
"[2006_08_08, 162.45807334480517, -77.70651786454891, 1154995200000, null, null, null, null, null, null, null, null, null]"
"[2006_08_09, 162.45807334480517, -77.70651786454891, 1155081600000, null, null, null, null, null, null, null, null, null]"
"[2006_08_10, 162.45807334480517, -77.70651786454891, 1155168000000, null, null, null, null, null, null, null, null, null]"
"[2006_08_11, 162.45807334480517, -77.70651786454891, 1155254400000, null, null, null, null, null, null, null, null, null]"
"[2006_08_12, 162.45807334480517, -77.70651786454891, 1155340800000, null, null, null, null, null, null, null, null, null]"
"[2006_08_13, 162.45807334480517, -77.70651786454891, 1155427200000, null, null, null, null, null, null, null, null, null]"
"[2006_08_14, 162.45807334480517, -77.70651786454891, 1155513600000, null, null, null, null, null, null, null, null, null]"
"[2006_08_15, 162.45807334480517, -77.70651786454891, 1155600000000, null, null, null, null, null, null, null, null, null]"
"[2006_08_16, 162.45807334480517, -77.70651786454891, 1155686400000, null, null, null, null, null, null, null, null, null]"
"[2006_08_17, 162.45807334480517, -77.70651786454891, 1155772800000, null, null, null, null, null, null, null, null, null]"
"[2006_08_18, 162.45807334480517, -77.70651786454891, 1155859200000, null, null, null, null, null, null, null, null, null]"
"[2006_08_19, 162.45807334480517, -77.70651786454891, 1155945600000, null, null, null, null, null, null, null, null, null]"
"[2006_08_20, 162.45807334480517, -77.70651786454891, 1156032000000, null, null, null, null, null, null, null, null, null]"
"[2006_08_21, 162.45807334480517, -77.70651786454891, 1156118400000, null, null, null, null, null, null, null, null, null]"
"[2006_08_22, 162.45807334480517, -77.70651786454891, 1156204800000, null, null, null, null, null, null, null, null, null]"
"[2006_08_23, 162.45807334480517, -77.70651786454891, 1156291200000, null, null, null, null, null, null, null, null, null]"
"[2006_08_24, 162.45807334480517, -77.70651786454891, 1156377600000, null, null, null, null, null, null, null, null, null]"
"[2006_08_25, 162.45807334480517, -77.70651786454891, 1156464000000, null, null, null, null, null, null, null, null, null]"
"[2006_08_26, 162.45807334480517, -77.70651786454891, 1156550400000, null, null, null, null, null, null, null, null, null]"
"[2006_08_27, 162.45807334480517, -77.70651786454891, 1156636800000, null, null, null, null, null, null, null, null, null]"
"[2006_08_28, 162.45807334480517, -77.70651786454891, 1156723200000, null, null, null, null, null, null, null, null, null]"
"[2006_08_29, 162.45807334480517, -77.70651786454891, 1156809600000, null, null, null, null, null, null, null, null, null]"
"[2006_08_30, 162.45807334480517, -77.70651786454891, 1156896000000, null, 211, 211, null, null, 5, 6, 211, 111]"
"[2006_08_31, 162.45807334480517, -77.70651786454891, 1156982400000, null, null, null, null, null, null, null, null, null]"
"[2006_09_01, 162.45807334480517, -77.70651786454891, 1157068800000, null, 211, 211, null, null, 0, 0, 211, 111]"
"[2006_09_02, 162.45807334480517, -77.70651786454891, 1157155200000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2006_09_03, 162.45807334480517, -77.70651786454891, 1157241600000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2006_09_04, 162.45807334480517, -77.70651786454891, 1157328000000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2006_09_05, 162.45807334480517, -77.70651786454891, 1157414400000, null, 211, 211, null, null, 4, 5, 211, 111]"
"[2006_09_06, 162.45807334480517, -77.70651786454891, 1157500800000, 85, 2, 128, 8488, 22, 0, 1, null, 251]"
"[2006_09_07, 162.45807334480517, -77.70651786454891, 1157587200000, null, 211, 211, null, null, 3, 3, 211, 111]"
"[2006_09_08, 162.45807334480517, -77.70651786454891, 1157673600000, null, 2, 128, 1676, null, 6, 7, 250, 150]"
"[2006_09_09, 162.45807334480517, -77.70651786454891, 1157760000000, null, 211, 211, null, null, 3, 4, 211, 111]"
"[2006_09_10, 162.45807334480517, -77.70651786454891, 1157846400000, 54, 2, 128, 5507, 33, 6, 6, null, null]"
"[2006_09_11, 162.45807334480517, -77.70651786454891, 1157932800000, 82, 2, 128, 8272, 20, 6, 8, null, null]"
"[2006_09_12, 162.45807334480517, -77.70651786454891, 1158019200000, 67, 2, 128, 6797, 23, 5, 7, null, null]"
"[2006_09_13, 162.45807334480517, -77.70651786454891, 1158105600000, 60, 2, 128, 6056, 22, 6, 8, null, null]"
"[2006_09_14, 162.45807334480517, -77.70651786454891, 1158192000000, 27, 2, 128, 2723, 51, 5, 7, null, null]"
"[2006_09_15, 162.45807334480517, -77.70651786454891, 1158278400000, 36, 2, 128, 3783, 44, 6, 8, null, 125]"
"[2006_09_16, 162.45807334480517, -77.70651786454891, 1158364800000, null, 2, 128, 2392, null, 5, 7, 250, 150]"
"[2006_09_17, 162.45807334480517, -77.70651786454891, 1158451200000, 33, 2, 128, 3274, 53, 6, 8, null, null]"
"[2006_09_18, 162.45807334480517, -77.70651786454891, 1158537600000, 48, 2, 128, 4863, 25, 5, 6, null, null]"
"[2006_09_19, 162.45807334480517, -77.70651786454891, 1158624000000, null, 2, 128, 1540, null, 5, 7, 250, 150]"
"[2006_09_20, 162.45807334480517, -77.70651786454891, 1158710400000, null, 2, 128, 1876, null, 5, 7, 250, 150]"
"[2006_09_21, 162.45807334480517, -77.70651786454891, 1158796800000, 32, 2, 128, 3192, 31, 5, 7, null, null]"
"[2006_09_22, 162.45807334480517, -77.70651786454891, 1158883200000, 32, 2, 130, 4074, 34, 5, 7, 201, 101]"
"[2006_09_23, 162.45807334480517, -77.70651786454891, 1158969600000, null, 2, 128, 3060, null, 5, 5, 250, 150]"
"[2006_09_24, 162.45807334480517, -77.70651786454891, 1159056000000, 13, 2, 148, 1543, 46, 6, 8, null, 125]"
"[2006_09_25, 162.45807334480517, -77.70651786454891, 1159142400000, null, 2, 128, 2779, null, 5, 7, 250, 150]"
"[2006_09_26, 162.45807334480517, -77.70651786454891, 1159228800000, 49, 2, 128, 4978, 69, 6, 8, null, null]"
"[2006_09_27, 162.45807334480517, -77.70651786454891, 1159315200000, 52, 2, 128, 5227, 85, 5, 6, null, null]"
"[2006_09_28, 162.45807334480517, -77.70651786454891, 1159401600000, 62, 2, 128, 6256, 62, 5, 6, null, null]"
"[2006_09_29, 162.45807334480517, -77.70651786454891, 1159488000000, 56, 2, 128, 5631, 37, 5, 7, null, null]"
"[2006_09_30, 162.45807334480517, -77.70651786454891, 1159574400000, 54, 2, 128, 5401, 60, 5, 6, null, null]"
"[2006_10_01, 162.45807334480517, -77.70651786454891, 1159660800000, 51, 2, 128, 5088, 56, 7, 9, null, null]"
"[2006_10_02, 162.45807334480517, -77.70651786454891, 1159747200000, 46, 2, 128, 4587, 58, 5, 6, null, null]"
"[2006_10_03, 162.45807334480517, -77.70651786454891, 1159833600000, 48, 2, 128, 4875, 21, 7, 9, null, null]"
"[2006_10_04, 162.45807334480517, -77.70651786454891, 1159920000000, 26, 2, 128, 2722, 39, 6, 8, null, 125]"
"[2006_10_05, 162.45807334480517, -77.70651786454891, 1160006400000, 34, 2, 128, 3406, 32, 6, 9, null, null]"
"[2006_10_06, 162.45807334480517, -77.70651786454891, 1160092800000, 47, 2, 128, 2642, 25, 6, 9, 250, 150]"
"[2006_10_07, 162.45807334480517, -77.70651786454891, 1160179200000, 34, 2, 130, 4233, 40, 6, 8, 201, 101]"
"[2006_10_08, 162.45807334480517, -77.70651786454891, 1160265600000, 25, 2, 128, 2476, 38, 6, 8, 250, 125]"
"[2006_10_09, 162.45807334480517, -77.70651786454891, 1160352000000, 31, 2, 128, 3156, 57, 6, 10, null, null]"
"[2006_10_10, 162.45807334480517, -77.70651786454891, 1160438400000, 41, 2, 128, 4125, 26, 8, 12, null, null]"
"[2006_10_11, 162.45807334480517, -77.70651786454891, 1160524800000, 10, 2, 130, 2527, 44, 6, 9, 201, 125]"
"[2006_10_12, 162.45807334480517, -77.70651786454891, 1160611200000, 21, 2, 130, 3177, 27, 6, 9, 201, 101]"
"[2006_10_13, 162.45807334480517, -77.70651786454891, 1160697600000, 23, 2, 128, 2524, 33, 6, 9, null, 125]"
"[2006_10_14, 162.45807334480517, -77.70651786454891, 1160784000000, 30, 2, 128, 3074, 51, 7, 10, 250, 150]"
"[2006_10_15, 162.45807334480517, -77.70651786454891, 1160870400000, 35, 2, 128, 3499, 43, 7, 9, null, null]"
"[2006_10_16, 162.45807334480517, -77.70651786454891, 1160956800000, null, 2, 128, 1749, null, 7, 9, 250, 150]"
"[2006_10_17, 162.45807334480517, -77.70651786454891, 1161043200000, 32, 2, 128, 3244, 35, 7, 10, null, null]"
"[2006_10_18, 162.45807334480517, -77.70651786454891, 1161129600000, 60, 2, 128, 2479, 17, 7, 10, 250, 150]"
"[2006_10_19, 162.45807334480517, -77.70651786454891, 1161216000000, 57, 2, 128, 3283, 18, 9, 12, 250, 150]"
"[2006_10_20, 162.45807334480517, -77.70651786454891, 1161302400000, null, 2, 128, 2413, null, 7, 10, 250, 150]"
"[2006_10_21, 162.45807334480517, -77.70651786454891, 1161388800000, 38, 2, 128, 3792, 65, 8, 12, null, null]"
"[2006_10_22, 162.45807334480517, -77.70651786454891, 1161475200000, null, 2, 128, 1406, null, 8, 12, 250, 150]"
"[2006_10_23, 162.45807334480517, -77.70651786454891, 1161561600000, null, 2, 128, 3464, null, 9, 13, 250, 150]"
"[2006_10_24, 162.45807334480517, -77.70651786454891, 1161648000000, 34, 2, 128, 3408, 61, 9, 12, 250, 150]"
"[2006_10_25, 162.45807334480517, -77.70651786454891, 1161734400000, null, 2, 128, 2328, null, 10, 15, 250, 150]"
"[2006_10_26, 162.45807334480517, -77.70651786454891, 1161820800000, 41, 0, 0, 3114, 29, 11, 17, 250, 150]"
"[2006_10_27, 162.45807334480517, -77.70651786454891, 1161907200000, null, 2, 128, 1081, null, 8, 13, 250, 150]"
"[2006_10_28, 162.45807334480517, -77.70651786454891, 1161993600000, null, 0, 0, 1111, null, 11, 17, 250, 150]"
"[2006_10_29, 162.45807334480517, -77.70651786454891, 1162080000000, null, 2, 128, 1658, null, 9, 13, 250, 150]"
"[2006_10_30, 162.45807334480517, -77.70651786454891, 1162166400000, 28, 0, 0, 2256, 18, 10, 15, 250, 150]"
"[2006_10_31, 162.45807334480517, -77.70651786454891, 1162252800000, null, 2, 128, 545, null, 9, 14, 250, 150]"
"[2006_11_01, 162.45807334480517, -77.70651786454891, 1162339200000, 35, 0, 0, 2892, 19, 10, 15, 250, 150]"
"[2006_11_02, 162.45807334480517, -77.70651786454891, 1162425600000, 9, 0, 0, 1608, 19, 11, 15, 250, 150]"
"[2006_11_03, 162.45807334480517, -77.70651786454891, 1162512000000, null, 0, 0, 3685, null, 9, 13, 250, 150]"
"[2006_11_04, 162.45807334480517, -77.70651786454891, 1162598400000, null, 0, 0, 5118, null, 11, 17, 250, 150]"
"[2006_11_05, 162.45807334480517, -77.70651786454891, 1162684800000, 68, 0, 0, 6821, 86, 9, 14, null, null]"
"[2006_11_06, 162.45807334480517, -77.70651786454891, 1162771200000, 68, 0, 0, 6842, 57, 10, 16, null, null]"
"[2006_11_07, 162.45807334480517, -77.70651786454891, 1162857600000, 58, 0, 0, 5817, 62, 9, 14, null, null]"
"[2006_11_08, 162.45807334480517, -77.70651786454891, 1162944000000, 55, 0, 0, 5577, 42, 10, 16, null, null]"
"[2006_11_09, 162.45807334480517, -77.70651786454891, 1163030400000, null, 0, 0, 4002, null, 8, 13, 250, 150]"
"[2006_11_10, 162.45807334480517, -77.70651786454891, 1163116800000, 49, 0, 0, 4894, 36, 10, 14, null, null]"
"[2006_11_11, 162.45807334480517, -77.70651786454891, 1163203200000, 56, 0, 0, 4832, 30, 11, 18, 250, 150]"
"[2006_11_12, 162.45807334480517, -77.70651786454891, 1163289600000, 30, 0, 0, 2538, 34, 9, 16, 250, 125]"
"[2006_11_13, 162.45807334480517, -77.70651786454891, 1163376000000, 44, 0, 0, 4030, 21, 11, 18, 250, 150]"
"[2006_11_14, 162.45807334480517, -77.70651786454891, 1163462400000, 36, 0, 0, 2346, 23, 7, 10, 250, 150]"
"[2006_11_15, 162.45807334480517, -77.70651786454891, 1163548800000, 38, 0, 0, 3317, 25, 10, 16, 250, 150]"
"[2006_11_16, 162.45807334480517, -77.70651786454891, 1163635200000, null, 0, 0, 1739, null, 9, 14, 250, 150]"
"[2006_11_17, 162.45807334480517, -77.70651786454891, 1163721600000, 25, 0, 0, 1173, 8, 10, 14, 250, 150]"
"[2006_11_18, 162.45807334480517, -77.70651786454891, 1163808000000, null, 0, 0, 2432, null, 11, 16, 250, 150]"
"[2006_11_19, 162.45807334480517, -77.70651786454891, 1163894400000, null, 0, 0, 2228, null, 9, 14, 250, 150]"
"[2006_11_20, 162.45807334480517, -77.70651786454891, 1163980800000, 58, 0, 0, 4166, 9, 11, 19, 250, 150]"
"[2006_11_21, 162.45807334480517, -77.70651786454891, 1164067200000, 9, 0, 0, 1062, 14, 7, 12, null, 125]"
"[2006_11_22, 162.45807334480517, -77.70651786454891, 1164153600000, 20, 0, 0, 2019, 22, 10, 17, null, null]"
"[2006_11_23, 162.45807334480517, -77.70651786454891, 1164240000000, null, 0, 0, 2869, null, 9, 16, 250, 150]"
"[2006_11_24, 162.45807334480517, -77.70651786454891, 1164326400000, null, 0, 0, 1290, null, 10, 17, 250, 150]"
"[2006_11_25, 162.45807334480517, -77.70651786454891, 1164412800000, 37, 0, 0, 3760, 58, 9, 16, null, null]"
"[2006_11_26, 162.45807334480517, -77.70651786454891, 1164499200000, 21, 0, 0, 2050, 15, 10, 15, null, 125]"
"[2006_11_27, 162.45807334480517, -77.70651786454891, 1164585600000, null, 0, 0, 1222, null, 11, 19, 250, 150]"
